pool_id,prediction,std,score
803,-0.8771833632648866,0.8324834323539546,0.8324834323539547
306,-0.9576039248958182,0.8319146785145791,0.8319146785145795
38,-0.9507293957489432,0.8285763598619974,0.8285763598619974
37,-0.9478594844097742,0.8278555100596352,0.8278555100596353
64,-0.898678018534718,0.8261372793588955,0.8261372793588952
40,-0.991561422017758,0.8233937054306547,0.823393705430655
296,-1.043227971047585,0.8225870649535146,0.8225870649535149
302,-0.8487956926672376,0.8214535203260063,0.8214535203260058
138,-0.7512839408840749,0.8171045051375639,0.8171045051375639
7787,-1.3050566091279574,0.8130565458646682,0.813056545864668
140,-0.8269317002188811,0.8119242904435762,0.8119242904435766
7781,-1.2939558554134571,0.806814227015643,0.8068142270156429
7778,-1.2948438965367506,0.8067606423644902,0.8067606423644902
2458,-0.805536722091225,0.8065157323108688,0.806515732310869
188,-0.7692247385253922,0.8054591771037244,0.8054591771037238
530,-0.8244061764712586,0.8038261960062472,0.8038261960062474
1,-0.8258654621838007,0.803590038321873,0.8035900383218731
6,-0.8231757095469389,0.8033419756142973,0.8033419756142972
2266,-0.8143485747905105,0.8020732433387113,0.8020732433387114
32,-0.8508581309201214,0.8020096517335596,0.8020096517335595
