pool_id,prediction,std,score
9862,0.8914921562175168,0.2829745388534712,-2.1803968604263613
11273,0.8374689875382534,0.2513433157167203,-2.5815676729600057
2645,0.5666249056282854,0.4716623351904889,-2.6775143783474555
12931,0.8947626189732737,0.1676421502601541,-2.678947669588201
13042,0.9163091942428032,0.1374515040727611,-2.6844825365006395
11193,0.7743436751313927,0.2765393838873573,-2.7875149000748323
11087,0.7710595466952938,0.2660386387173386,-2.870338444426749
7233,0.7769541638562335,0.2549661309765636,-2.9075109996110564
12990,0.9101085406410344,0.0990192988441343,-3.00317314654012
7165,0.8951805192665444,0.1185611945306137,-3.010338650128401
8492,0.909492853996298,0.0937374044617749,-3.0532350068777534
13202,0.774364035798767,0.2322617135471835,-3.0856824494380106
12918,0.8763038658574215,0.1314769248387738,-3.094368794218707
13019,0.864479681214963,0.1415258416181949,-3.121979305967268
12917,0.8861833970344196,0.1136425426231121,-3.1504194285049785
9789,0.8537167243828946,0.1468098055807292,-3.177403093685178
10441,0.9147548093081782,0.0696928155641844,-3.191664899712514
12925,0.9034154443361536,0.0864413836832176,-3.19681616446744
12919,0.858089473431548,0.1385980297310741,-3.212016618208281
7160,0.7410135616061223,0.2443841441782061,-3.213072977550791
