Index,Prediction,Uncertainty,Score
12986.0,0.4833101061643835,1.0536999113224315,1.241804169613686
6879.0,0.437942686598893,1.0871328877023236,1.2416053221569867
12838.0,0.4937164130155808,1.0329998088408014,1.2310123668515587
7320.0,0.4038372623209611,0.9855617215615635,1.129897425623735
12846.0,0.4948080952453024,0.8932781853085443,1.1132135621955208
7233.0,0.5051111281504631,0.8659617632734172,1.098270074198659
6890.0,0.40096201857014735,0.9462880059906247,1.0933341325429031
9218.0,0.4141112431970528,0.9281768436670544,1.0860741009469153
12850.0,0.42817115022175933,0.9006290659252,1.0716950276933046
11874.0,0.5181383421717372,0.8207237771180346,1.0713189305234023
12977.0,0.38182789707923553,0.9059132741395608,1.0453773136616058
6864.0,0.5085897658860774,0.7923178136156717,1.040833565156544
7197.0,0.5079387139578275,0.7882699680878725,1.0370534258267534
7117.0,0.48949652313646286,0.8006645068071087,1.0326871848130068
9294.0,0.5176881816860546,0.7682147681978356,1.0287309493772012
6892.0,0.37887308235597333,0.8827092745205263,1.023023544621908
6859.0,0.481427850455407,0.7883465614896243,1.0163833392054091
6860.0,0.4778358122080337,0.7904841802855744,1.0153577080367944
7009.0,0.4826921039313213,0.7813225542609225,1.0116346213336416
9141.0,0.4815208141525603,0.7823771453098451,1.011584247879968
