Index,Prediction,Uncertainty,Score
6253.0,inf,,inf
9891.0,inf,,inf
4551.0,1.1969046134433825e+119,inf,inf
6240.0,inf,,inf
6239.0,inf,,inf
6237.0,inf,,inf
6236.0,inf,,inf
6235.0,inf,,inf
6247.0,inf,,inf
6245.0,inf,,inf
6271.0,6.006026829367928e+284,inf,inf
6269.0,inf,inf,inf
6268.0,inf,inf,inf
6228.0,inf,,inf
6258.0,inf,,inf
6229.0,inf,,inf
6242.0,inf,,inf
12600.0,inf,,inf
12596.0,inf,,inf
9889.0,6.272466418530712e-105,inf,inf
