pool_id,prediction,std,score
11009,2.783258824897266,0.5009940630624682,0.0190549981412314
11081,2.781437279654082,0.5012634767850677,0.0189014245414709
10999,2.784888382327888,0.4995539122683227,0.0188321825559397
11080,2.7835338097183704,0.4998099954903575,0.018735408290632
11014,2.812232070278068,0.484090248909617,0.0177307330363505
11004,2.8230909584509734,0.4772018651523194,0.0170931575312767
10998,2.829596086257539,0.4738561085074522,0.016935933472187
11003,2.832838549328258,0.4713160399857403,0.0166153863324136
11082,2.8312407294181483,0.4712586225054617,0.0164112470098457
10746,2.455580850596851,0.6051986866835537,0.0107096961837943
10873,2.18023748378567,0.7017030950048944,0.0076129331614078
11877,3.0182933405260144,0.3141648099240606,0.0029338989097121
11868,3.019712710405072,0.3132609152804411,0.0029045277729948
11013,3.078863787304136,0.2646691300491328,0.0012164955863436
11038,1.6404828338176232,0.8551436971825535,0.000925753247515
10740,2.20762191538539,0.6085010803034063,0.000838680974577
10793,1.5167367212605214,0.899971065557843,0.0005662466273583
11008,3.114021516389354,0.2141269784618568,0.0002436844141347
10798,2.51993344517826,0.4017865187783931,0.0001352379406157
11010,3.12962709245166,0.1876153492080289,9.974564034173627e-05
