Index,Prediction,Uncertainty,Score
1653.0,inf,,inf
17.0,inf,,inf
4825.0,inf,inf,inf
4826.0,0.0,inf,inf
6322.0,0.0,inf,inf
21.0,inf,inf,inf
22.0,inf,,inf
23.0,0.0,inf,inf
24.0,inf,inf,inf
6323.0,0.0,inf,inf
4829.0,0.0,inf,inf
27.0,0.0,inf,inf
4830.0,0.0,inf,inf
4831.0,inf,inf,inf
4832.0,inf,,inf
13215.0,0.0,inf,inf
4833.0,inf,,inf
4834.0,inf,,inf
13202.0,inf,inf,inf
4835.0,inf,,inf
