Index,Prediction,Uncertainty,Score
10690.0,0.7459415116664769,0.004294240101220481,0.7480917218487468
10831.0,0.7465522404232784,0.0022266805698307746,0.7476664108750821
10787.0,0.7452914511781004,0.00396793468739387,0.7472780591796511
11555.0,0.745909076840331,0.0023916847109900496,0.7471058777831827
7370.0,0.7460820374882364,0.00199871986837441,0.7470820667320839
11548.0,0.7456986103857048,0.0024792030052150915,0.7469392422045839
9095.0,0.745697256932405,0.002478376740146948,0.7469374749339691
9383.0,0.7450595498811614,0.003741797287864945,0.746932797502581
10645.0,0.7457464038954332,0.0023537419445143204,0.746924203483917
11523.0,0.7455244936937965,0.002796724518672189,0.7469241673891117
7325.0,0.745608187569191,0.0025155238429706017,0.7468670103453933
7333.0,0.745608187569191,0.0025155238429706017,0.7468670103453933
10725.0,0.7453907592906563,0.002944571069508628,0.7468644988430214
8469.0,0.7454558149789015,0.0027782396384582464,0.746846229074839
11076.0,0.7454288616836138,0.00282066466720432,0.746840528172367
7267.0,0.7454265102174756,0.0028248074829931857,0.746840252040266
9098.0,0.7454265102174756,0.0028248074829931857,0.746840252040266
8060.0,0.7454265102174756,0.0028248074829931857,0.746840252040266
7965.0,0.7454265102174756,0.0028248074829931857,0.746840252040266
7784.0,0.7454265102174756,0.0028248074829931857,0.746840252040266
