Index,Prediction,Uncertainty,Score
6686.0,0.659815283563993,0.3656565648939919,0.8675051327107908
8755.0,0.6124397975706959,0.4241087704097388,0.8601666964079895
6444.0,0.4887598950529776,0.5798838219350013,0.8582310510605379
6704.0,0.6455110603171391,0.3608040089583615,0.8506477894057728
6685.0,0.6545666155403087,0.3456460213273824,0.8498202390145587
13009.0,0.7676597926693226,0.1470037862616682,0.8446724874709735
6453.0,0.6001921510391252,0.4127503238152994,0.8410572284743526
6754.0,0.6303085137076467,0.356263544061632,0.8331277648881625
8090.0,0.6362197202864684,0.3444649557623759,0.8313527695719278
6783.0,0.6353925074178649,0.34429540845622814,0.8304473856451505
6740.0,0.6354420872473704,0.34417437809721024,0.8304189039765318
6708.0,0.63415609183019,0.34271445201050954,0.8282569502475139
6751.0,0.6323267325127445,0.34320196038025685,0.8267986549818332
7267.0,0.6323211043742419,0.3430187129140411,0.8266776084269725
6977.0,0.6308914787259311,0.34264363378020574,0.8250612320025142
9452.0,0.6313550349045524,0.3416548878766063,0.8248849304804439
6866.0,0.7666727937384973,0.1115903961867285,0.8244955797695218
7230.0,0.7563497606746526,0.1288565969438021,0.8235172037501884
11296.0,0.6305921814563157,0.34043354718649654,0.8233785064943193
6876.0,0.7695210034479311,0.10250196216170336,0.8224767831707847
