pool_id,prediction,std,score
3436,-1.2609438816708298,0.949868440403617,0.9498684404036172
3588,-1.1534190330069238,0.9473799806685984,0.9473799806685984
3322,-1.2277694474215046,0.946326141101994,0.9463261411019938
3505,-1.4288476362017386,0.9450308437033402,0.94503084370334
5090,-1.3017898795098004,0.9434691645738644,0.9434691645738644
3523,-1.1926501257107338,0.9425448361784294,0.9425448361784292
3295,-1.2143780564720226,0.94076875340799,0.94076875340799
3518,-1.1027516324270872,0.9406228712359912,0.9406228712359912
3331,-1.2491543813170862,0.940216375476362,0.940216375476362
3031,-1.2458206710482376,0.9392707296572383,0.9392707296572383
3364,-1.2475885266787152,0.938632709679242,0.938632709679242
3298,-1.2381207756373025,0.9385780549120738,0.9385780549120736
5170,-1.3435721868818478,0.9378439699696048,0.9378439699696048
3220,-1.2340593354707927,0.9357457551382916,0.9357457551382914
3340,-1.2051733741791244,0.9356523247751866,0.9356523247751868
3239,-1.3008968661795803,0.9346391535387896,0.9346391535387896
3233,-1.312867860627069,0.9322028601814752,0.9322028601814752
3468,-1.27347190974291,0.9306977963421058,0.9306977963421058
2853,-1.2569784018397812,0.9306555967176268,0.9306555967176268
4399,-1.4880657901373446,0.9283720861262418,0.9283720861262412
