Index,Prediction,Uncertainty,Score
11137.0,0.5196913399679897,0.9199921997331537,1.1540245520177792
11068.0,0.517789745532203,0.9132114833251429,1.1469643524487825
10402.0,0.5172639427220429,0.8981631027850465,1.1340897366398224
11346.0,0.5138829867076214,0.8935728163720651,1.1277370718489983
11349.0,0.5128654415231364,0.8902473551945603,1.1242157549081917
11677.0,0.5192221446478675,0.8803680851385212,1.1208848776101379
8469.0,0.525004927865667,0.8685803006999848,1.115640369938573
9673.0,0.5223206900387675,0.8705058117265257,1.1151528888649127
11648.0,0.5155122244302793,0.8767504887336383,1.1150773177409143
10425.0,0.5195264036229633,0.872679447802399,1.1147938684248593
11310.0,0.5075558063463796,0.8831428238025798,1.1143256020884216
11690.0,0.5176978488407934,0.873371812298224,1.1139640290278263
8496.0,0.5063496947823016,0.8795168211024252,1.1104129303489767
11249.0,0.5076583222834364,0.8782592697361178,1.1103611869222303
9644.0,0.5280213465331092,0.8536575326392598,1.1057907131519873
7170.0,0.5043325516381906,0.872521841521894,1.1031004110250229
10247.0,0.5132286487106053,0.8641635225790145,1.1029754147818895
11327.0,0.5034966419571687,0.8691814221122727,1.09970570457111
9250.0,0.5149393497472875,0.8575478895856605,1.0988557621300583
11110.0,0.5158785677306325,0.8512822215563985,1.0944468014151048
