pool_id,prediction,std,score
5613,0.8028478558704027,0.5222353509693445,0.1295914090559313
4246,0.7810098527936152,0.5129148519550418,0.1165467408466848
5676,0.8827206470331096,0.4489542796101313,0.1112120600780361
5653,0.8117218555261222,0.485589729749157,0.1098839596598308
3491,0.7475579772641571,0.5065807448142999,0.1019410943479368
5581,0.7296759915694996,0.4968715473696745,0.0914572232990699
5793,0.8068793148669106,0.4473879556092889,0.0867603666781821
4646,0.7415618817232631,0.4761386443067981,0.0841365976460578
5677,0.6579896848217136,0.5066182157215804,0.0785637308915115
11902,0.7549056955887953,0.4570539568585852,0.0785006715831874
5736,0.6464736385742914,0.504540687287923,0.0753563887282329
5696,0.710410672409373,0.4680287041780396,0.0734706038378947
5414,0.7752343983439393,0.4357348750662456,0.0729754193586251
5655,0.644506654942531,0.4918369128364931,0.0700037879123147
5632,0.5693619803299715,0.5251420615243084,0.0688538889520424
4668,0.3861779639758883,0.5918124003564282,0.0629785383245645
3641,0.4153747439892744,0.5588106106861004,0.0571373882443466
5389,0.7410696291526467,0.4217266870856571,0.0551079738098581
4627,0.4189568700735638,0.5392996767007783,0.0477045624910588
13102,0.3881661769428451,0.5439154521710399,0.0433864907935496
