pool_id,prediction,std,score
9535,0.3116488857732838,0.2061681986706363,-3.251356983554354
8498,0.2602021193017058,0.220466456718007,-3.511884503338954
11577,0.3814455576625554,0.1064320427096153,-3.6732238673939377
11466,0.2731727370833673,0.1900201864051503,-3.745350727585469
11704,0.3498277961008219,0.1163707936629391,-3.9571114202497792
11660,0.2604019192632413,0.181409106715564,-3.9837062546916577
9296,0.2656791418490732,0.1717615907435965,-4.073445943752112
9119,0.2612019019961556,0.1666722340031784,-4.204879025377744
11124,0.2598278684244625,0.1660316428609629,-4.231279750015173
11652,0.3039074347981304,0.1276810329370608,-4.395547863039822
11675,0.2925216166361756,0.1336314335598857,-4.432334437199705
11668,0.2914469956687177,0.1322010484002757,-4.478127532394831
7103,-0.0029741133588637,0.3031707932299666,-4.499773856822412
9299,0.2122072448225615,0.180284288272095,-4.514506316811758
11606,0.3131376785180143,0.1147023908128598,-4.546856124470283
10678,0.3465313913768532,0.0891307382434252,-4.609820076846425
9388,0.3104660871981187,0.1128753341164573,-4.636115638373811
11562,0.2934312479581357,0.1217930060248281,-4.690106772611825
11337,0.1163653714648765,0.2217780057182755,-4.759264653158454
11598,0.2957975128045794,0.1163072403560519,-4.793329910468049
