Index,Prediction,Uncertainty,Score
13169.0,inf,inf,inf
17.0,0.0,inf,inf
18.0,0.0,inf,inf
19.0,inf,inf,inf
20.0,0.0,inf,inf
21.0,0.0,inf,inf
22.0,0.0,inf,inf
23.0,0.0,inf,inf
24.0,0.0,inf,inf
25.0,0.0,inf,inf
26.0,0.0,inf,inf
27.0,0.0,inf,inf
28.0,0.0,inf,inf
29.0,inf,inf,inf
30.0,inf,inf,inf
13172.0,inf,inf,inf
13171.0,inf,inf,inf
13153.0,inf,inf,inf
13154.0,inf,inf,inf
13155.0,inf,inf,inf
