Command,Sensor Data,Experiment ID,timestamp
"{'R': 10, 'Y': 10, 'B': 10, 'well': 'B1'}","{'ch583': 6851, 'ch670': 6888, 'ch510': 4235, 'ch410': 562, 'ch620': 9087, 'ch470': 2720, 'ch550': 5788, 'ch440': 2373}",86b8d64a,2025-02-18 14:36:08.539
"{'R': 82.0, 'Y': 190.0, 'B': 28.0, 'well': 'B2'}","{'ch583': 6804, 'ch670': 6932, 'ch510': 3786, 'ch410': 520, 'ch620': 9158, 'ch470': 2379, 'ch550': 5379, 'ch440': 1933}",8bbcd34d,2025-02-18 14:42:20.120
"{'R': 98.0, 'Y': 97.0, 'B': 105.0, 'well': 'B3'}","{'ch583': 6281, 'ch670': 6721, 'ch510': 3679, 'ch410': 506, 'ch620': 8647, 'ch470': 2359, 'ch550': 5111, 'ch440': 1946}",b3cc7884,2025-02-18 14:44:22.983
"{'R': 82.0, 'Y': 112.0, 'B': 106.0, 'well': 'B4'}","{'ch583': 6386, 'ch670': 6888, 'ch510': 3800, 'ch410': 518, 'ch620': 8831, 'ch470': 2418, 'ch550': 5243, 'ch440': 1974}",900b4897,2025-02-18 14:46:25.420
"{'R': 111.0, 'Y': 154.0, 'B': 35.0, 'well': 'B5'}","{'ch583': 7035, 'ch670': 7465, 'ch510': 3904, 'ch410': 553, 'ch620': 9729, 'ch470': 2499, 'ch550': 5543, 'ch440': 2039}",6a2633ad,2025-02-18 14:48:27.727
"{'R': 100.0, 'Y': 32.0, 'B': 168.0, 'well': 'B6'}","{'ch583': 6485, 'ch670': 7121, 'ch510': 3897, 'ch410': 547, 'ch620': 9029, 'ch470': 2572, 'ch550': 5375, 'ch440': 2200}",2f31bf36,2025-02-18 14:50:29.574
"{'R': 155.0, 'Y': 50.0, 'B': 95.0, 'well': 'B7'}","{'ch583': 6642, 'ch670': 7251, 'ch510': 3816, 'ch410': 548, 'ch620': 9275, 'ch470': 2518, 'ch550': 5371, 'ch440': 2127}",01de4ddf,2025-02-18 14:52:31.637
"{'R': 133.0, 'Y': 27.0, 'B': 140.0, 'well': 'B8'}","{'ch583': 6568, 'ch670': 7192, 'ch510': 3849, 'ch410': 550, 'ch620': 9156, 'ch470': 2565, 'ch550': 5391, 'ch440': 2204}",cbe5a65e,2025-02-18 14:54:32.990
"{'R': 156.0, 'Y': 126.0, 'B': 18.0, 'well': 'B9'}","{'ch583': 7254, 'ch670': 7710, 'ch510': 3851, 'ch410': 570, 'ch620': 10088, 'ch470': 2543, 'ch550': 5560, 'ch440': 2112}",b9fa6fee,2025-02-18 14:56:33.762
"{'R': 15.0, 'Y': 151.0, 'B': 134.0, 'well': 'B10'}","{'ch583': 6908, 'ch670': 7496, 'ch510': 4451, 'ch410': 579, 'ch620': 9594, 'ch470': 2734, 'ch550': 5900, 'ch440': 2173}",b213ae08,2025-02-18 14:58:34.141
"{'R': 120.0, 'Y': 57.0, 'B': 123.0, 'well': 'B11'}","{'ch583': 7009, 'ch670': 7551, 'ch510': 4173, 'ch410': 583, 'ch620': 9682, 'ch470': 2703, 'ch550': 5822, 'ch440': 2262}",fd32adfd,2025-02-18 15:00:34.479
"{'R': 101.0, 'Y': 133.0, 'B': 66.0, 'well': 'B12'}","{'ch583': 7712, 'ch670': 8030, 'ch510': 4398, 'ch410': 614, 'ch620': 10513, 'ch470': 2802, 'ch550': 6272, 'ch440': 2285}",68a01c89,2025-02-18 15:02:34.308
"{'R': 40.0, 'Y': 158.0, 'B': 102.0, 'well': 'C1'}","{'ch583': 5494, 'ch670': 5935, 'ch510': 3348, 'ch410': 445, 'ch620': 7592, 'ch470': 2059, 'ch550': 4539, 'ch440': 1656}",0cb1dce8,2025-02-18 15:04:38.102
"{'R': 108.0, 'Y': 111.0, 'B': 81.0, 'well': 'C2'}","{'ch583': 5179, 'ch670': 5759, 'ch510': 2898, 'ch410': 413, 'ch620': 7333, 'ch470': 1838, 'ch550': 4068, 'ch440': 1485}",d28b1b59,2025-02-18 15:06:41.294
"{'R': 56.0, 'Y': 138.0, 'B': 106.0, 'well': 'C3'}","{'ch583': 5007, 'ch670': 5695, 'ch510': 2934, 'ch410': 411, 'ch620': 7168, 'ch470': 1834, 'ch550': 4026, 'ch440': 1461}",5507697a,2025-02-18 15:08:44.244
"{'R': 208.0, 'Y': 52.0, 'B': 40.0, 'well': 'C4'}","{'ch583': 5318, 'ch670': 6049, 'ch510': 2766, 'ch410': 424, 'ch620': 7715, 'ch470': 1813, 'ch550': 3976, 'ch440': 1488}",06a921a1,2025-02-18 15:10:46.804
"{'R': 123.0, 'Y': 79.0, 'B': 98.0, 'well': 'C5'}","{'ch583': 5329, 'ch670': 6166, 'ch510': 2940, 'ch410': 440, 'ch620': 7748, 'ch470': 1921, 'ch550': 4148, 'ch440': 1572}",e56dece9,2025-02-18 15:12:49.294
"{'R': 75.0, 'Y': 48.0, 'B': 177.0, 'well': 'C6'}","{'ch583': 5125, 'ch670': 5991, 'ch510': 3037, 'ch410': 441, 'ch620': 7428, 'ch470': 2003, 'ch550': 4163, 'ch440': 1674}",fc1f4b4b,2025-02-18 15:14:51.108
"{'R': 89.0, 'Y': 76.0, 'B': 135.0, 'well': 'C9'}","{'ch583': 5532, 'ch670': 6383, 'ch510': 3320, 'ch410': 476, 'ch620': 7965, 'ch470': 2174, 'ch550': 4530, 'ch440': 1817}",95c748c2,2025-02-18 15:34:15.317
"{'R': 13.0, 'Y': 18.0, 'B': 269.0, 'well': 'C10'}","{'ch583': 5427, 'ch670': 6218, 'ch510': 3576, 'ch410': 489, 'ch620': 7713, 'ch470': 2362, 'ch550': 4620, 'ch440': 1980}",ffd4db7b,2025-02-18 15:36:16.095
"{'R': 38.0, 'Y': 133.0, 'B': 129.0, 'well': 'C11'}","{'ch583': 5917, 'ch670': 6600, 'ch510': 3743, 'ch410': 500, 'ch620': 8323, 'ch470': 2349, 'ch550': 5010, 'ch440': 1860}",6dc70563,2025-02-18 15:38:16.218
"{'R': 85.0, 'Y': 65.0, 'B': 150.0, 'well': 'C12'}","{'ch583': 6527, 'ch670': 7071, 'ch510': 3906, 'ch410': 541, 'ch620': 9024, 'ch470': 2511, 'ch550': 5435, 'ch440': 2051}",d9842462,2025-02-18 15:40:16.094
"{'R': 51.0, 'Y': 119.0, 'B': 130.0, 'well': 'D1'}","{'ch583': 4811, 'ch670': 5323, 'ch510': 2958, 'ch410': 395, 'ch620': 6721, 'ch470': 1827, 'ch550': 3979, 'ch440': 1468}",c123f3c1,2025-02-18 15:42:19.812
"{'R': 155.0, 'Y': 76.0, 'B': 69.0, 'well': 'D2'}","{'ch583': 4567, 'ch670': 5192, 'ch510': 2486, 'ch410': 366, 'ch620': 6571, 'ch470': 1601, 'ch550': 3518, 'ch440': 1306}",b8cad9f3,2025-02-18 15:44:23.520
"{'R': 168.0, 'Y': 86.0, 'B': 46.0, 'well': 'D3'}","{'ch583': 4607, 'ch670': 5310, 'ch510': 2413, 'ch410': 370, 'ch620': 6730, 'ch470': 1574, 'ch550': 3441, 'ch440': 1287}",d4fc9d5d,2025-02-18 15:46:26.512
"{'R': 114.0, 'Y': 167.0, 'B': 19.0, 'well': 'D4'}","{'ch583': 4896, 'ch670': 5624, 'ch510': 2497, 'ch410': 387, 'ch620': 7181, 'ch470': 1622, 'ch550': 3589, 'ch440': 1302}",d63d5016,2025-02-18 15:48:29.140
