Command,Sensor Data,Experiment ID,timestamp
"{'R': 55.0, 'Y': 100.0, 'B': 145.0, 'well': 'C2'}","{'ch583': 5028, 'ch670': 5632, 'ch510': 3045, 'ch410': 415, 'ch620': 7092, 'ch470': 1934, 'ch550': 4115, 'ch440': 1566}",88df4898,2025-02-20 03:12:30.256
"{'R': 10.0, 'Y': 190.0, 'B': 100.0, 'well': 'C3'}","{'ch583': 5045, 'ch670': 5712, 'ch510': 3192, 'ch410': 419, 'ch620': 7188, 'ch470': 1917, 'ch550': 4212, 'ch440': 1486}",a1ffe14a,2025-02-20 03:14:31.990
"{'R': 100.0, 'Y': 190.0, 'B': 10.0, 'well': 'C4'}","{'ch583': 5671, 'ch670': 6264, 'ch510': 3024, 'ch410': 441, 'ch620': 8081, 'ch470': 1895, 'ch550': 4297, 'ch440': 1497}",609225c9,2025-02-20 03:16:32.763
"{'R': 55.0, 'Y': 10.0, 'B': 235.0, 'well': 'C5'}","{'ch583': 5203, 'ch670': 6038, 'ch510': 3153, 'ch410': 453, 'ch620': 7478, 'ch470': 2076, 'ch550': 4246, 'ch440': 1786}",f640f207,2025-02-20 03:18:33.451
"{'R': 235.0, 'Y': 55.0, 'B': 10.0, 'well': 'C6'}","{'ch583': 6017, 'ch670': 6734, 'ch510': 3016, 'ch410': 470, 'ch620': 8719, 'ch470': 1974, 'ch550': 4365, 'ch440': 1615}",31760c36,2025-02-20 03:20:34.257
"{'R': 100.0, 'Y': 10.0, 'B': 190.0, 'well': 'C7'}","{'ch583': 5454, 'ch670': 6310, 'ch510': 3145, 'ch410': 462, 'ch620': 7881, 'ch470': 2055, 'ch550': 4358, 'ch440': 1739}",bbceacb6,2025-02-20 03:22:34.004
"{'R': 55.0, 'Y': 145.0, 'B': 100.0, 'well': 'C8'}","{'ch583': 5659, 'ch670': 6449, 'ch510': 3391, 'ch410': 469, 'ch620': 8141, 'ch470': 2097, 'ch550': 4609, 'ch440': 1648}",64284810,2025-02-20 03:24:33.752
"{'R': 10.0, 'Y': 145.0, 'B': 145.0, 'well': 'C9'}","{'ch583': 5588, 'ch670': 6377, 'ch510': 3654, 'ch410': 476, 'ch620': 7994, 'ch470': 2205, 'ch550': 4732, 'ch440': 1699}",b92233b5,2025-02-20 03:26:33.487
"{'R': 10.0, 'Y': 55.0, 'B': 235.0, 'well': 'C10'}","{'ch583': 5506, 'ch670': 6284, 'ch510': 3718, 'ch410': 489, 'ch620': 7829, 'ch470': 2376, 'ch550': 4715, 'ch440': 1923}",6587b53c,2025-02-20 03:28:32.263
"{'R': 190.0, 'Y': 10.0, 'B': 100.0, 'well': 'C11'}","{'ch583': 6089, 'ch670': 6756, 'ch510': 3460, 'ch410': 506, 'ch620': 8610, 'ch470': 2295, 'ch550': 4871, 'ch440': 1932}",fa8a7589,2025-02-20 03:30:31.038
"{'R': 145.0, 'Y': 55.0, 'B': 100.0, 'well': 'C12'}","{'ch583': 6589, 'ch670': 7194, 'ch510': 3738, 'ch410': 538, 'ch620': 9217, 'ch470': 2472, 'ch550': 5302, 'ch440': 2054}",261b62af,2025-02-20 03:32:29.886
"{'R': 190.0, 'Y': 100.0, 'B': 10.0, 'well': 'D1'}","{'ch583': 5191, 'ch670': 5633, 'ch510': 2663, 'ch410': 400, 'ch620': 7301, 'ch470': 1731, 'ch550': 3827, 'ch440': 1418}",8dc2d85f,2025-02-20 03:34:31.657
"{'R': 145.0, 'Y': 100.0, 'B': 55.0, 'well': 'D2'}","{'ch583': 4594, 'ch670': 5279, 'ch510': 2484, 'ch410': 368, 'ch620': 6665, 'ch470': 1612, 'ch550': 3496, 'ch440': 1304}",007f8a08,2025-02-20 03:36:33.475
"{'R': 100.0, 'Y': 55.0, 'B': 145.0, 'well': 'D3'}","{'ch583': 4261, 'ch670': 5070, 'ch510': 2469, 'ch410': 359, 'ch620': 6246, 'ch470': 1612, 'ch550': 3385, 'ch440': 1333}",2eca2736,2025-02-20 03:38:35.203
"{'R': 145.0, 'Y': 10.0, 'B': 145.0, 'well': 'D4'}","{'ch583': 4293, 'ch670': 5147, 'ch510': 2451, 'ch410': 368, 'ch620': 6325, 'ch470': 1635, 'ch550': 3394, 'ch440': 1393}",fc58aefe,2025-02-20 03:40:35.927
"{'R': 10.0, 'Y': 235.0, 'B': 55.0, 'well': 'D5'}","{'ch583': 4861, 'ch670': 5642, 'ch510': 2943, 'ch410': 400, 'ch620': 7075, 'ch470': 1771, 'ch550': 3969, 'ch440': 1364}",2a8f0a27,2025-02-20 03:42:36.707
