Command,Sensor Data,Experiment ID,timestamp
"{'R': 60.206119872009815, 'Y': 84.85838847662103, 'B': 154.92549165136916, 'well': 'D5'}","{'ch583': 4174, 'ch670': 5058, 'ch510': 2602, 'ch410': 366, 'ch620': 6140, 'ch470': 1672, 'ch550': 3450, 'ch440': 1302}",20508bdf,2025-02-20 16:16:21.955
"{'R': 35.49061327985109, 'Y': 163.4374694525053, 'B': 101.06191726764361, 'well': 'D6'}","{'ch583': 4314, 'ch670': 5201, 'ch510': 2740, 'ch410': 375, 'ch620': 6344, 'ch470': 1685, 'ch550': 3605, 'ch440': 1270}",68bf6390,2025-02-20 16:22:07.988
"{'R': 21.208574403069026, 'Y': 16.53727830686384, 'B': 152.8094757567903, 'well': 'D7'}","{'ch583': 4365, 'ch670': 5240, 'ch510': 2852, 'ch410': 400, 'ch620': 6374, 'ch470': 1864, 'ch550': 3679, 'ch440': 1555}",566d3456,2025-02-20 16:25:39.439
"{'R': 62.94277346, 'Y': 125.7280047, 'B': 111.3192218, 'well': 'D8'}","{'ch583': 4512, 'ch670': 5418, 'ch510': 2708, 'ch410': 384, 'ch620': 6635, 'ch470': 1689, 'ch550': 3672, 'ch440': 1277}",ac334cd5,2025-02-20 16:28:52.607
"{'R': 122.8386415, 'Y': 85.70533722, 'B': 91.44602124, 'well': 'D9'}","{'ch583': 4719, 'ch670': 5639, 'ch510': 2582, 'ch410': 395, 'ch620': 6978, 'ch470': 1657, 'ch550': 3678, 'ch440': 1277}",51434e04,2025-02-20 16:31:45.538
"{'R': 11.8342977, 'Y': 82.4369256, 'B': 192.7995548, 'well': 'D10'}","{'ch583': 4679, 'ch670': 5611, 'ch510': 2936, 'ch410': 410, 'ch620': 6847, 'ch470': 1850, 'ch550': 3887, 'ch440': 1415}",53844d66,2025-02-20 16:35:13.689
"{'R': 39.53249452, 'Y': 104.5968709, 'B': 155.8606346, 'well': 'D11'}","{'ch583': 5027, 'ch670': 5888, 'ch510': 3069, 'ch410': 429, 'ch620': 7261, 'ch470': 1917, 'ch550': 4174, 'ch440': 1447}",b80133c7,2025-02-20 16:39:22.401
"{'R': 115.2019167, 'Y': 77.41342893, 'B': 107.3746544, 'well': 'D12'}","{'ch583': 5778, 'ch670': 6506, 'ch510': 3229, 'ch410': 476, 'ch620': 8204, 'ch470': 2076, 'ch550': 4643, 'ch440': 1609}",3581c4c6,2025-02-20 16:42:05.137
"{'R': 169.0456492, 'Y': 81.41824178, 'B': 49.52610903, 'well': 'E1'}","{'ch583': 4460, 'ch670': 5009, 'ch510': 2256, 'ch410': 348, 'ch620': 6381, 'ch470': 1468, 'ch550': 3285, 'ch440': 1163}",1e61fda2,2025-02-20 16:44:37.052
"{'R': 66.35474846, 'Y': 60.4952439, 'B': 113.3537778, 'well': 'E2'}","{'ch583': 3821, 'ch670': 4540, 'ch510': 2183, 'ch410': 323, 'ch620': 5599, 'ch470': 1424, 'ch550': 3006, 'ch440': 1141}",23861398,2025-02-20 16:47:09.546
