Command,Sensor Data,Experiment ID,timestamp
"{'R': 42.0, 'Y': 71.0, 'B': 171.0, 'well': 'B6'}","{'ch583': 5823, 'ch670': 6668, 'ch510': 3715, 'ch410': 504, 'ch620': 8262, 'ch470': 2376, 'ch550': 4916, 'ch440': 1898}",61e6f774,2025-02-20 17:31:55.780
"{'R': 55.0, 'Y': 81.0, 'B': 154.0, 'well': 'B7'}","{'ch583': 5745, 'ch670': 6589, 'ch510': 3645, 'ch410': 494, 'ch620': 8163, 'ch470': 2318, 'ch550': 4857, 'ch440': 1818}",e7cb9c3c,2025-02-20 17:33:56.939
"{'R': 42.0, 'Y': 59.0, 'B': 143.0, 'well': 'B8'}","{'ch583': 5861, 'ch670': 6643, 'ch510': 3785, 'ch410': 512, 'ch620': 8274, 'ch470': 2432, 'ch550': 5002, 'ch440': 1963}",2668e40c,2025-02-20 17:35:56.830
"{'R': 47.0, 'Y': 127.0, 'B': 65.0, 'well': 'B9'}","{'ch583': 6271, 'ch670': 6986, 'ch510': 3913, 'ch410': 527, 'ch620': 8816, 'ch470': 2448, 'ch550': 5264, 'ch440': 1928}",554b1ffc,2025-02-20 17:37:56.283
"{'R': 245.0, 'Y': 21.0, 'B': 33.0, 'well': 'B10'}","{'ch583': 6824, 'ch670': 7462, 'ch510': 3512, 'ch410': 539, 'ch620': 9639, 'ch470': 2319, 'ch550': 5134, 'ch440': 1898}",aba51b0e,2025-02-20 17:39:56.968
"{'R': 23.0, 'Y': 175.0, 'B': 82.0, 'well': 'B11'}","{'ch583': 6733, 'ch670': 7398, 'ch510': 4025, 'ch410': 546, 'ch620': 9433, 'ch470': 2447, 'ch550': 5553, 'ch440': 1848}",e9d7dd4c,2025-02-20 17:41:56.588
"{'R': 74.0, 'Y': 80.0, 'B': 142.0, 'well': 'B12'}","{'ch583': 6707, 'ch670': 7351, 'ch510': 3999, 'ch410': 555, 'ch620': 9323, 'ch470': 2540, 'ch550': 5579, 'ch440': 2000}",bd1e65ff,2025-02-20 17:43:56.540
"{'R': 78.0, 'Y': 17.0, 'B': 58.0, 'well': 'C1'}","{'ch583': 5013, 'ch670': 5509, 'ch510': 2900, 'ch410': 416, 'ch620': 6990, 'ch470': 1868, 'ch550': 4025, 'ch440': 1571}",069577f7,2025-02-20 17:45:56.885
"{'R': 91.0, 'Y': 40.0, 'B': 14.0, 'well': 'C2'}","{'ch583': 5027, 'ch670': 5622, 'ch510': 2669, 'ch410': 398, 'ch620': 7179, 'ch470': 1721, 'ch550': 3796, 'ch440': 1389}",0bc65d50,2025-02-20 17:47:56.837
"{'R': 15.0, 'Y': 65.0, 'B': 150.0, 'well': 'C3'}","{'ch583': 4490, 'ch670': 5318, 'ch510': 2884, 'ch410': 388, 'ch620': 6526, 'ch470': 1806, 'ch550': 3717, 'ch440': 1427}",39db5f99,2025-02-20 17:49:58.138
"{'R': 46.0, 'Y': 221.0, 'B': 26.0, 'well': 'C4'}","{'ch583': 5097, 'ch670': 5811, 'ch510': 2953, 'ch410': 407, 'ch620': 7343, 'ch470': 1732, 'ch550': 4065, 'ch440': 1270}",a8656817,2025-02-20 17:52:00.688
"{'R': 71.0, 'Y': 124.0, 'B': 25.0, 'well': 'C5'}","{'ch583': 5350, 'ch670': 6128, 'ch510': 2993, 'ch410': 432, 'ch620': 7761, 'ch470': 1841, 'ch550': 4173, 'ch440': 1410}",d3aee4b9,2025-02-20 17:54:01.065
"{'R': 156.0, 'Y': 19.0, 'B': 110.0, 'well': 'C6'}","{'ch583': 4856, 'ch670': 5830, 'ch510': 2732, 'ch410': 414, 'ch620': 7168, 'ch470': 1785, 'ch550': 3826, 'ch440': 1451}",0ce04809,2025-02-20 17:56:03.010
"{'R': 144.0, 'Y': 34.0, 'B': 67.0, 'well': 'C7'}","{'ch583': 4963, 'ch670': 5903, 'ch510': 2740, 'ch410': 418, 'ch620': 7309, 'ch470': 1806, 'ch550': 3871, 'ch440': 1467}",0adb9925,2025-02-20 17:58:03.254
"{'R': 10.0, 'Y': 158.0, 'B': 56.0, 'well': 'C8'}","{'ch583': 5257, 'ch670': 6117, 'ch510': 3252, 'ch410': 441, 'ch620': 7640, 'ch470': 1952, 'ch550': 4355, 'ch440': 1466}",25d94a64,2025-02-20 18:00:03.195
"{'R': 182.0, 'Y': 41.0, 'B': 38.0, 'well': 'C9'}","{'ch583': 5456, 'ch670': 6350, 'ch510': 2889, 'ch410': 446, 'ch620': 7993, 'ch470': 1883, 'ch550': 4145, 'ch440': 1509}",7d13ed60,2025-02-20 18:02:03.072
