Command,Sensor Data,Experiment ID,timestamp
"{'R': 60.0, 'Y': 90.0, 'B': 60.0, 'well': 'C4'}","{'ch583': 5176, 'ch670': 6002, 'ch510': 3054, 'ch410': 434, 'ch620': 7490, 'ch470': 1945, 'ch550': 4146, 'ch440': 1563}",a8f5b020,2025-02-20 21:22:49.222
"{'R': 60.0, 'Y': 60.0, 'B': 90.0, 'well': 'C5'}","{'ch583': 5266, 'ch670': 6181, 'ch510': 3195, 'ch410': 452, 'ch620': 7649, 'ch470': 2043, 'ch550': 4295, 'ch440': 1651}",9da29d6e,2025-02-20 21:24:49.356
"{'R': 70.0, 'Y': 120.0, 'B': 110.0, 'well': 'C6'}","{'ch583': 5160, 'ch670': 6106, 'ch510': 3105, 'ch410': 434, 'ch620': 7515, 'ch470': 1936, 'ch550': 4214, 'ch440': 1479}",60a051ee,2025-02-20 21:26:51.254
"{'R': 60.0, 'Y': 90.0, 'B': 90.0, 'well': 'C7'}","{'ch583': 5176, 'ch670': 6122, 'ch510': 3169, 'ch410': 442, 'ch620': 7539, 'ch470': 2008, 'ch550': 4267, 'ch440': 1574}",b8fb470b,2025-02-20 21:28:52.025
"{'R': 90.0, 'Y': 30.0, 'B': 30.0, 'well': 'C8'}","{'ch583': 5714, 'ch670': 6511, 'ch510': 3169, 'ch410': 470, 'ch620': 8232, 'ch470': 2058, 'ch550': 4448, 'ch440': 1668}",6053ac5e,2025-02-20 21:30:49.857
"{'R': 90.0, 'Y': 60.0, 'B': 30.0, 'well': 'C9'}","{'ch583': 5886, 'ch670': 6707, 'ch510': 3220, 'ch410': 479, 'ch620': 8489, 'ch470': 2082, 'ch550': 4553, 'ch440': 1669}",40c57911,2025-02-20 21:32:48.270
"{'R': 90.0, 'Y': 30.0, 'B': 60.0, 'well': 'C10'}","{'ch583': 5927, 'ch670': 6751, 'ch510': 3270, 'ch410': 490, 'ch620': 8517, 'ch470': 2150, 'ch550': 4638, 'ch440': 1755}",a64fb164,2025-02-20 21:34:46.181
"{'R': 30, 'Y': 30, 'B': 30, 'well': 'C11'}","{'ch583': 6444, 'ch670': 7139, 'ch510': 3677, 'ch410': 532, 'ch620': 9102, 'ch470': 2382, 'ch550': 5148, 'ch440': 1942}",47c8476f,2025-02-20 21:42:21.905
"{'R': 90, 'Y': 30, 'B': 60, 'well': 'C12'}","{'ch583': 6844, 'ch670': 7480, 'ch510': 3764, 'ch410': 557, 'ch620': 9597, 'ch470': 2476, 'ch550': 5413, 'ch440': 2035}",5567c6f3,2025-02-20 21:48:05.258
"{'R': 90, 'Y': 90, 'B': 30, 'well': 'D1'}","{'ch583': 6068, 'ch670': 6353, 'ch510': 3297, 'ch410': 468, 'ch620': 8267, 'ch470': 2118, 'ch550': 4716, 'ch440': 1708}",b66b1f34,2025-02-20 21:51:25.646
"{'R': 90, 'Y': 30, 'B': 90, 'well': 'B1'}","{'ch583': 5762, 'ch670': 6157, 'ch510': 3392, 'ch410': 476, 'ch620': 7863, 'ch470': 2247, 'ch550': 4727, 'ch440': 1919}",96dfbac3,2025-02-20 21:54:21.151
