Va_AA/Vb,Va_PA/Vb,Va_BA/Vb
12.014814814814812,12.014814814814812,12.014814814814812
12.014814814814812,12.014814814814812,12.014814814814812
12.014814814814812,12.014814814814812,12.014814814814812
12.014814814814812,12.014814814814812,12.014814814814812
